Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls Std,Ast Std,G+A Std,G-PK Std,PK Std,PKatt Std,CrdY Std,CrdR Std,xG Std,npxG Std,xAG Std,npxG+xAG Std,PrgC Std,PrgP Std,PrgR Std,Gls.1 Std,Ast.1 Std,G+A.1 Std,G-PK.1 Std,G+A-PK Std,xG.1 Std,xAG.1 Std,xG+xAG Std,npxG.1 Std,npxG+xAG.1 Std,Matches Std,Gls St,Sh St,SoT St,SoT% St,Sh/90 St,SoT/90 St,G/Sh St,G/SoT St,Dist St,FK St,PK St,PKatt St,xG St,npxG St,npxG/Sh St,G-xG St,np:G-xG St,Matches St,Cmp Pass,Att Pass,Cmp% Pass,TotDist Pass,PrgDist Pass,Cmp.1 Pass,Att.1 Pass,Cmp%.1 Pass,Cmp.2 Pass,Att.2 Pass,Cmp%.2 Pass,Cmp.3 Pass,Att.3 Pass,Cmp%.3 Pass,Ast Pass,xAG Pass,xA Pass,A-xAG Pass,KP Pass,1/3 Pass,PPA Pass,CrsPA Pass,PrgP Pass,Matches Pass,Att Pt,Live Pt,Dead Pt,FK Pt,TB Pt,Sw Pt,Crs Pt,TI Pt,CK Pt,In Pt,Out Pt,Str Pt,Cmp Pt,Off Pt,Blocks Pt,Matches Pt,SCA Gca,SCA90 Gca,PassLive Gca,PassDead Gca,TO Gca,Sh Gca,Fld Gca,Def Gca,GCA Gca,GCA90 Gca,PassLive.1 Gca,PassDead.1 Gca,TO.1 Gca,Sh.1 Gca,Fld.1 Gca,Def.1 Gca,Matches Gca,Tkl Def,TklW Def,Def 3rd Def,Mid 3rd Def,Att 3rd Def,Tkl.1 Def,Att Def,Tkl% Def,Lost Def,Blocks Def,Sh Def,Pass Def,Int Def,Tkl+Int Def,Clr Def,Err Def,Matches Def,Touches Poss,Def Pen Poss,Def 3rd Poss,Mid 3rd Poss,Att 3rd Poss,Att Pen Poss,Live Poss,Att Poss,Succ Poss,Succ% Poss,Tkld Poss,Tkld% Poss,Carries Poss,TotDist Poss,PrgDist Poss,PrgC Poss,1/3 Poss,CPA Poss,Mis Poss,Dis Poss,Rec Poss,PrgR Poss,Matches Poss,Mn/MP Play,Min% Play,Mn/Start Play,Compl Play,Subs Play,Mn/Sub Play,unSub Play,PPM Play,onG Play,onGA Play,+/- Play,+/-90 Play,On-Off Play,onxG Play,onxGA Play,xG+/- Play,xG+/-90 Play,On-Off.1 Play,Matches Play,CrdY Misc,CrdR Misc,2CrdY Misc,Fls Misc,Fld Misc,Off Misc,Crs Misc,Int Misc,TklW Misc,PKwon Misc,PKcon Misc,OG Misc,Recov Misc,Won Misc,Lost Misc,Won% Misc,Matches Misc,League Name,League ID,Season
294,Gleison Bremer,br BRA,DF,Juventus,it Serie A,26,1997,13,13,1163,12.9,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,1,27,2,0.08,0.00,0.08,0.08,0.08,0.05,0.00,0.05,0.05,0.05,Matches,1,6,1,16.7,0.46,0.08,0.17,1.00,13.0,0,0,0,0.6,0.6,0.10,+0.4,+0.4,Matches,601,700,85.9,11493,4401,194,218,89.0,337,361,93.4,62,102,60.8,0,0.0,0.4,0.0,0,27,0,0,27,Matches,700,643,53,9,0,2,0,1,0,0,0,0,601,4,3,Matches,5,0.39,4,0,0,0,0,1,2,0.15,2,0,0,0,0,0,Matches,14,13,8,4,2,5,9,55.6,4,11,7,4,18,32,57,0,Matches,834,139,471,335,31,12,834,1,1,100.0,0,0.0,465,2355,1149,1,1,1,10,3,499,2,Matches,89,99.4,89,12,0,,0,2.31,20,8,+12,+0.93,+0.93,20.3,8.1,+12.2,+0.94,+6.82,Matches,1,0,0,20,6,1,0,18,13,0,0,0,72,36,19,65.5,Matches,Big-5-European-Leagues,Big5,2023-2024
295,Ben Brereton,cl CHI,"FW,MF",Villarreal,es La Liga,24,1999,10,2,227,2.5,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,5,12,31,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15,Matches,0,3,0,0.0,1.19,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,49,62,79.0,767,186,25,32,78.1,19,22,86.4,3,4,75.0,0,0.3,0.2,-0.3,2,2,2,0,12,Matches,62,62,0,0,1,0,3,0,0,0,0,0,49,0,2,Matches,3,1.19,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,2,2,1,0,1,0,2,0.0,2,0,0,0,0,2,0,0,Matches,92,1,9,31,53,11,92,9,2,22.2,7,77.8,70,465,187,5,10,3,5,5,82,31,Matches,23,18.0,67,0,8,12,4,1.10,2,3,-1,-0.40,-0.14,2.8,3.1,-0.3,-0.10,+0.34,Matches,2,0,0,4,4,2,3,0,2,0,0,0,11,1,2,33.3,Matches,Big-5-European-Leagues,Big5,2023-2024
296,Marco Brescianini,it ITA,MF,Frosinone,it Serie A,23,2000,12,3,443,4.9,1,1,2,1,0,0,1,0,0.2,0.2,0.4,0.6,7,13,18,0.20,0.20,0.41,0.20,0.41,0.04,0.08,0.12,0.04,0.12,Matches,1,6,1,16.7,1.22,0.20,0.17,1.00,21.0,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches,145,175,82.9,2177,494,81,94,86.2,47,55,85.5,10,14,71.4,1,0.4,0.4,+0.6,4,8,4,1,13,Matches,175,170,5,2,2,0,3,0,0,0,0,0,145,0,4,Matches,10,2.04,7,0,1,1,1,0,2,0.41,2,0,0,0,0,0,Matches,4,1,2,2,0,0,6,0.0,6,4,2,2,3,7,8,0,Matches,218,12,60,106,53,9,218,4,3,75.0,1,25.0,133,580,214,7,7,3,11,9,159,18,Matches,37,37.9,68,0,9,26,1,1.42,6,11,-5,-1.02,-1.39,5.1,10.0,-5.0,-1.01,-1.00,Matches,1,0,0,10,4,2,3,3,1,0,0,0,19,6,4,60.0,Matches,Big-5-European-Leagues,Big5,2023-2024
297,Maximilian Breunig,de GER,FW,Freiburg,de Bundesliga,23,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches,3,0,0,2,1,0,3,0,0,,0,,0,0,0,0,0,0,1,0,0,0,Matches,7,0.6,,0,1,7,2,0.00,0,1,-1,-12.86,-12.27,0.0,0.2,-0.2,-2.66,-2.67,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches,Big-5-European-Leagues,Big5,2023-2024
298,Rhian Brewster,eng ENG,FW,Sheffield Utd,eng Premier League,23,2000,5,2,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,11,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches,0,1,1,100.0,0.55,0.55,0.00,0.00,31.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,22,34,64.7,223,46,18,20,90.0,2,10,20.0,0,0,,0,0.1,0.0,-0.1,1,1,1,0,1,Matches,34,33,1,0,0,0,0,0,0,0,0,0,22,0,0,Matches,3,1.64,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4,1,1,1,2,0,0,,0,1,0,1,0,4,1,0,Matches,54,1,4,17,33,9,54,3,0,0.0,3,100.0,33,80,36,1,4,2,7,1,40,11,Matches,33,14.1,51,0,3,21,0,0.60,0,5,-5,-2.73,-1.12,0.3,3.6,-3.3,-1.81,-0.46,Matches,0,0,0,2,1,0,0,0,1,0,0,0,3,2,5,28.6,Matches,Big-5-European-Leagues,Big5,2023-2024
299,Armando Broja,al ALB,FW,Chelsea,eng Premier League,22,2001,5,2,144,1.6,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,4,2,12,0.62,0.00,0.62,0.62,0.62,0.34,0.00,0.34,0.34,0.34,Matches,1,4,1,25.0,2.50,0.62,0.25,1.00,13.4,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches,26,29,89.7,282,18,18,19,94.7,5,5,100.0,0,1,0.0,0,0.0,0.1,0.0,0,0,2,0,2,Matches,29,25,4,0,0,0,0,0,0,0,0,0,26,0,0,Matches,3,1.87,2,0,0,0,1,0,1,0.62,0,0,0,0,1,0,Matches,2,0,0,1,1,0,0,,0,1,0,1,0,2,1,0,Matches,49,1,3,14,32,12,49,7,3,42.9,4,57.1,34,193,79,4,1,2,4,2,36,12,Matches,29,12.3,55,0,3,12,0,1.40,4,2,+2,+1.25,+1.25,2.9,1.6,+1.3,+0.84,+0.21,Matches,0,0,0,1,3,4,0,0,0,1,0,0,4,1,3,25.0,Matches,Big-5-European-Leagues,Big5,2023-2024
300,Dylan Bronn,tn TUN,DF,Salernitana,it Serie A,28,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,1,2,50.0,9,7,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches,4,2,3,1,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches,4,0.3,,0,1,4,8,3.00,0,0,0,0.00,+1.16,0.0,0.0,0.0,-0.35,+0.69,Matches,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,Matches,Big-5-European-Leagues,Big5,2023-2024
301,Andre Brooks,eng ENG,"MF,FW",Sheffield Utd,eng Premier League,20,2003,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,12,14,85.7,173,77,9,10,90.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,14,12,2,0,0,0,1,2,0,0,0,0,12,0,0,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,Matches,21,0,3,14,5,1,21,0,0,,0,,8,40,20,0,0,0,2,0,11,2,Matches,11,1.8,,0,2,11,5,0.00,0,1,-1,-4.29,-2.56,0.3,0.1,+0.2,+0.74,+2.20,Matches,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,50.0,Matches,Big-5-European-Leagues,Big5,2023-2024
302,David Brooks,wls WAL,"FW,MF",Bournemouth,eng Premier League,26,1997,9,2,238,2.6,1,0,1,1,0,0,1,0,1.5,1.5,0.6,2.1,5,17,19,0.38,0.00,0.38,0.38,0.38,0.56,0.22,0.78,0.56,0.78,Matches,1,8,4,50.0,3.03,1.51,0.13,0.25,18.5,0,0,0,1.5,1.5,0.19,-0.5,-0.5,Matches,76,108,70.4,1131,513,40,47,85.1,28,35,80.0,5,18,27.8,0,0.6,0.4,-0.6,6,10,9,1,17,Matches,108,96,12,1,1,0,11,5,6,5,0,0,76,0,3,Matches,14,5.29,11,1,1,0,1,0,2,0.76,1,0,1,0,0,0,Matches,4,4,2,1,1,2,3,66.7,1,2,0,2,2,6,2,0,Matches,141,2,21,58,64,7,141,5,1,20.0,4,80.0,81,479,198,5,7,0,7,1,89,19,Matches,26,20.3,65,0,7,15,4,0.67,2,4,-2,-0.76,+0.40,3.9,4.9,-0.9,-0.35,+0.38,Matches,1,0,0,6,1,0,11,2,4,0,0,0,15,1,4,20.0,Matches,Big-5-European-Leagues,Big5,2023-2024
303,John Brooks,us USA,DF,Hoffenheim,de Bundesliga,30,1993,10,10,810,9.0,1,0,1,1,0,0,3,0,1.3,1.3,0.1,1.3,2,31,1,0.11,0.00,0.11,0.11,0.11,0.14,0.01,0.15,0.14,0.15,Matches,1,6,2,33.3,0.67,0.22,0.17,0.50,8.6,0,0,0,1.3,1.3,0.21,-0.3,-0.3,Matches,370,447,82.8,7820,3235,101,112,90.2,203,229,88.6,61,95,64.2,0,0.1,0.1,-0.1,2,29,1,0,31,Matches,447,412,35,19,0,1,1,1,0,0,0,0,370,0,3,Matches,4,0.44,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,12,5,6,5,1,5,15,33.3,10,13,6,7,16,28,64,1,Matches,571,103,292,267,16,9,571,1,1,100.0,0,0.0,272,1523,746,2,1,0,3,3,285,1,Matches,81,75.0,81,7,0,,2,1.90,18,15,+3,+0.33,+0.33,14.5,17.5,-3.0,-0.33,-0.96,Matches,3,0,0,6,6,0,1,16,5,0,0,0,57,29,13,69.0,Matches,Big-5-European-Leagues,Big5,2023-2024
304,Moritz Broschinski,de GER,"FW,MF",Bochum,de Bundesliga,23,2000,7,2,228,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,1,10,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07,Matches,0,2,0,0.0,0.79,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,15,24,62.5,198,34,10,15,66.7,5,7,71.4,0,0,,0,0.1,0.1,-0.1,3,1,1,1,1,Matches,24,23,1,0,0,0,1,0,0,0,0,0,15,0,1,Matches,1,0.40,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,2,2,0,2,0,0,2,0.0,2,1,1,0,0,2,1,0,Matches,49,2,2,18,29,5,49,4,2,50.0,2,50.0,31,139,41,1,2,0,7,7,34,10,Matches,33,21.1,62,0,5,21,1,1.00,3,4,-1,-0.39,+0.98,2.4,2.4,0.0,+0.01,+0.64,Matches,0,0,0,9,0,2,1,0,2,0,0,0,5,4,27,12.9,Matches,Big-5-European-Leagues,Big5,2023-2024
305,Jacob Brown,sct SCO,"MF,FW",Luton Town,eng Premier League,25,1998,12,7,587,6.5,1,0,1,1,0,0,2,0,2.3,2.3,0.6,2.9,14,8,32,0.15,0.00,0.15,0.15,0.15,0.36,0.09,0.45,0.36,0.45,Matches,1,17,4,23.5,2.61,0.61,0.06,0.25,12.8,0,0,0,2.3,2.3,0.14,-1.3,-1.3,Matches,64,129,49.6,904,279,43,67,64.2,15,23,65.2,3,11,27.3,0,0.6,0.3,-0.6,5,3,2,1,8,Matches,129,124,3,0,0,0,8,2,0,0,0,0,64,2,13,Matches,9,1.38,5,0,1,1,2,0,0,0.00,0,0,0,0,0,0,Matches,8,4,2,4,2,2,8,25.0,6,12,1,11,5,13,8,0,Matches,228,16,54,78,100,33,228,13,3,23.1,8,61.5,108,635,277,14,10,3,10,14,133,32,Matches,49,50.2,71,1,5,18,1,0.75,7,14,-7,-1.07,-0.46,7.6,16.2,-8.7,-1.33,-0.79,Matches,2,0,0,11,10,6,8,5,4,0,0,0,35,22,32,40.7,Matches,Big-5-European-Leagues,Big5,2023-2024
306,Josh Brownhill,eng ENG,MF,Burnley,eng Premier League,27,1995,12,9,870,9.7,2,0,2,2,0,0,1,0,0.6,0.6,0.8,1.4,8,29,16,0.21,0.00,0.21,0.21,0.21,0.07,0.08,0.15,0.07,0.15,Matches,2,11,3,27.3,1.14,0.31,0.18,0.67,20.7,0,0,0,0.6,0.6,0.06,+1.4,+1.4,Matches,321,430,74.7,4973,1096,173,204,84.8,117,147,79.6,19,46,41.3,0,0.8,1.0,-0.8,12,18,6,0,29,Matches,430,368,58,12,2,2,33,4,37,16,2,4,321,4,10,Matches,30,3.10,13,12,0,2,2,1,2,0.21,2,0,0,0,0,0,Matches,19,16,5,9,5,9,13,69.2,4,7,2,5,13,32,15,0,Matches,514,25,106,221,190,18,514,5,1,20.0,4,80.0,238,893,393,8,5,1,6,6,281,16,Matches,73,74.4,89,7,3,24,1,0.33,8,22,-14,-1.45,+0.95,9.4,14.8,-5.5,-0.57,+1.35,Matches,1,0,0,12,9,1,33,13,16,0,0,0,48,10,14,41.7,Matches,Big-5-European-Leagues,Big5,2023-2024
307,Alexander Brunst,de GER,GK,Darmstadt 98,de Bundesliga,28,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,22,47,46.8,904,772,1,1,100.0,9,9,100.0,12,37,32.4,0,0.0,0.0,0.0,0,3,0,0,0,Matches,47,30,17,8,0,1,0,0,0,0,0,0,22,0,0,Matches,1,1.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,48,33,47,1,0,0,48,0,0,,0,,26,141,98,0,0,0,0,0,18,0,Matches,90,8.3,90,1,0,,6,1.00,1,1,0,0.00,+1.64,0.3,1.7,-1.4,-1.41,-0.38,Matches,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches,Big-5-European-Leagues,Big5,2023-2024
308,Jacob Bruun Larsen,dk DEN,"FW,MF",Burnley,eng Premier League,25,1998,11,0,191,2.1,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,12,4,25,0.47,0.00,0.47,0.47,0.47,0.21,0.06,0.27,0.21,0.27,Matches,1,6,2,33.3,2.83,0.94,0.17,0.50,15.3,2,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches,59,70,84.3,867,133,35,40,87.5,17,19,89.5,4,5,80.0,0,0.1,0.1,-0.1,3,0,4,0,4,Matches,70,67,2,0,0,1,1,2,0,0,0,0,59,1,1,Matches,7,3.28,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,2,1,1,0,1,2,4,50.0,2,0,0,0,1,3,3,0,Matches,98,3,10,39,51,14,98,12,5,41.7,5,41.7,69,496,272,12,4,4,6,3,70,25,Matches,17,16.3,,0,11,17,1,0.27,2,5,-3,-1.41,+0.33,4.0,3.8,+0.2,+0.09,+1.20,Matches,0,0,0,5,1,4,1,1,1,0,0,0,8,2,4,33.3,Matches,Big-5-European-Leagues,Big5,2023-2024
309,Ante Budimir,hr CRO,FW,Osasuna,es La Liga,32,1991,14,11,965,10.7,7,1,8,5,2,2,3,0,5.4,3.9,0.7,4.6,14,12,43,0.65,0.09,0.75,0.47,0.56,0.51,0.07,0.57,0.36,0.43,Matches,7,30,13,43.3,2.80,1.21,0.17,0.38,13.4,0,2,2,5.4,3.9,0.13,+1.6,+1.1,Matches,98,166,59.0,1185,243,67,95,70.5,24,48,50.0,1,5,20.0,1,0.7,0.7,+0.3,4,8,3,1,12,Matches,166,155,11,0,0,0,4,1,0,0,0,0,98,0,4,Matches,17,1.59,10,0,1,3,3,0,4,0.37,1,0,0,1,2,0,Matches,13,8,2,10,1,2,5,40.0,3,5,2,3,3,16,3,0,Matches,282,8,17,120,147,67,280,14,4,28.6,9,64.3,129,590,239,14,9,11,30,10,187,43,Matches,69,76.6,81,2,3,23,0,1.00,13,19,-6,-0.56,+0.05,12.0,13.7,-1.8,-0.17,+0.93,Matches,3,0,0,15,9,14,4,3,8,2,0,0,23,52,42,55.3,Matches,Big-5-European-Leagues,Big5,2023-2024
310,Hugo Bueno,es ESP,DF,Wolves,eng Premier League,21,2002,6,1,145,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,3,13,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.19,0.11,0.19,Matches,0,3,0,0.0,1.86,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,88,109,80.7,1200,369,61,68,89.7,23,29,79.3,4,9,44.4,0,0.1,0.2,-0.1,2,5,2,2,3,Matches,109,95,13,0,0,0,10,13,0,0,0,0,88,1,2,Matches,8,5.03,6,0,1,1,0,0,1,0.63,1,0,0,0,0,0,Matches,3,1,2,0,1,2,3,66.7,1,2,1,1,1,4,5,0,Matches,131,7,42,51,38,4,131,3,1,33.3,2,66.7,77,493,263,7,2,0,2,2,80,13,Matches,24,13.4,84,0,5,12,1,0.67,1,3,-2,-1.24,-1.05,2.1,3.3,-1.2,-0.75,-0.56,Matches,0,0,0,1,1,0,10,1,1,0,0,1,13,1,5,16.7,Matches,Big-5-European-Leagues,Big5,2023-2024
311,Marius Bülter,de GER,"DF,FW",Hoffenheim,de Bundesliga,30,1993,12,6,533,5.9,1,2,3,1,0,0,1,0,0.9,0.9,1.6,2.5,13,18,55,0.17,0.34,0.51,0.17,0.51,0.16,0.26,0.42,0.16,0.42,Matches,1,13,3,23.1,2.20,0.51,0.08,0.33,17.7,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches,204,289,70.6,3671,1275,87,105,82.9,92,123,74.8,21,45,46.7,2,1.6,2.1,+0.4,8,15,7,5,18,Matches,289,232,57,2,1,2,36,53,2,1,0,0,204,0,11,Matches,21,3.55,16,0,0,3,2,0,2,0.34,2,0,0,0,0,0,Matches,7,3,5,1,1,3,9,33.3,6,4,0,4,2,9,7,0,Matches,352,15,72,127,156,23,352,20,5,25.0,10,50.0,173,942,414,13,8,5,8,9,219,55,Matches,44,49.4,71,3,6,18,0,1.67,6,11,-5,-0.84,-2.16,8.8,9.5,-0.7,-0.12,-0.05,Matches,1,0,0,7,7,3,36,2,3,0,1,0,35,14,18,43.8,Matches,Big-5-European-Leagues,Big5,2023-2024
312,Facundo Buonanotte,ar ARG,"FW,MF",Brighton,eng Premier League,18,2004,5,2,167,1.9,0,1,1,0,0,0,2,0,0.3,0.3,0.6,0.9,0,2,9,0.00,0.54,0.54,0.00,0.54,0.14,0.32,0.46,0.14,0.46,Matches,0,3,1,33.3,1.62,0.54,0.00,0.00,15.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,41,51,80.4,519,57,29,34,85.3,9,11,81.8,2,2,100.0,1,0.6,0.2,+0.4,2,1,1,0,2,Matches,51,48,3,1,0,0,2,1,1,1,0,0,41,0,2,Matches,4,2.16,3,0,0,0,1,0,1,0.54,1,0,0,0,0,0,Matches,5,2,1,3,1,0,1,0.0,1,4,0,4,2,7,1,0,Matches,83,3,11,37,37,6,83,10,1,10.0,7,70.0,45,208,36,0,1,0,8,7,52,9,Matches,33,14.3,45,0,3,26,3,1.80,4,2,+2,+1.08,+0.81,2.9,3.1,-0.1,-0.07,-0.36,Matches,2,0,0,4,8,0,2,2,2,0,0,0,6,1,3,25.0,Matches,Big-5-European-Leagues,Big5,2023-2024
313,Alessandro Buongiorno,it ITA,DF,Torino,it Serie A,24,1999,9,9,746,8.3,2,0,2,2,0,0,1,0,0.6,0.6,0.0,0.6,6,18,0,0.24,0.00,0.24,0.24,0.24,0.07,0.00,0.08,0.07,0.08,Matches,2,4,4,100.0,0.48,0.48,0.50,0.50,7.3,0,0,0,0.6,0.6,0.16,+1.4,+1.4,Matches,303,368,82.3,5023,1703,135,152,88.8,149,169,88.2,15,32,46.9,0,0.0,0.0,0.0,1,8,1,0,18,Matches,368,365,3,3,0,0,0,0,0,0,0,0,303,0,4,Matches,7,0.84,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,21,14,13,6,2,6,8,75.0,2,7,3,4,18,39,33,0,Matches,475,39,219,238,20,5,475,2,0,0.0,2,100.0,248,1351,595,6,4,1,10,1,248,0,Matches,83,69.1,83,8,0,,0,1.67,10,7,+3,+0.36,+2.25,9.8,7.7,+2.1,+0.26,+1.26,Matches,1,0,0,22,8,0,0,18,14,0,1,0,52,26,17,60.5,Matches,Big-5-European-Leagues,Big5,2023-2024
314,Jonathan Burkardt,de GER,MF,Mainz 05,de Bundesliga,23,2000,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7,8,87.5,88,4,5,5,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1,Matches,1,5.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,Matches,12,1,1,5,6,2,12,1,0,0.0,1,100.0,8,54,29,1,1,1,1,0,11,4,Matches,18,1.7,,0,1,18,0,1.00,0,0,0,0.00,+1.10,0.1,0.1,0.0,+0.20,+0.65,Matches,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,Matches,Big-5-European-Leagues,Big5,2023-2024
315,Oliver Burke,sct SCO,FW,Werder Bremen,de Bundesliga,26,1997,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,6,12,50.0,98,18,2,4,50.0,4,6,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,12,8,4,0,0,0,2,4,0,0,0,0,6,0,0,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches,13,0,1,10,2,0,13,1,1,100.0,0,0.0,7,51,24,2,1,0,0,0,6,1,Matches,32,3.0,,0,1,32,0,0.00,0,3,-3,-8.44,-8.09,0.1,1.7,-1.6,-4.44,-4.11,Matches,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,Matches,Big-5-European-Leagues,Big5,2023-2024
316,Reece Burke,eng ENG,DF,Luton Town,eng Premier League,27,1996,8,7,595,6.6,0,1,1,0,0,0,1,0,0.4,0.4,0.4,0.8,0,24,9,0.00,0.15,0.15,0.00,0.15,0.06,0.06,0.12,0.06,0.12,Matches,0,5,1,20.0,0.76,0.15,0.00,0.00,9.9,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,144,213,67.6,2634,1014,55,78,70.5,68,86,79.1,16,35,45.7,1,0.4,0.2,+0.6,6,12,5,1,24,Matches,213,199,14,5,0,1,7,9,0,0,0,0,144,0,6,Matches,9,1.36,7,0,0,2,0,0,1,0.15,1,0,0,0,0,0,Matches,12,7,8,2,2,5,10,50.0,5,9,6,3,7,19,26,0,Matches,288,30,112,124,55,12,288,2,1,50.0,1,50.0,117,496,272,0,2,0,8,3,139,9,Matches,74,50.9,75,3,1,70,0,0.63,5,12,-7,-1.06,-0.43,7.8,12.4,-4.6,-0.69,+0.49,Matches,1,0,0,6,6,0,7,7,7,0,0,0,19,23,13,63.9,Matches,Big-5-European-Leagues,Big5,2023-2024
